properties,building_id,total_pixels,valid_pixels,valid_pixel_pct,mean_pre_vv,mean_post_vv,mean_change_vv,median_change_vv,std_change_vv,mean_pre_vh,mean_post_vh,mean_change_vh,median_change_vh,std_change_vh
"{'osm_id': 355094980, 'osm_type': 'yes'}",chennai_bld_001300,2,2,100.0,10.36526870727539,11.53818130493164,1.17291259765625,1.17291259765625,6.909704208374023,-8.753440856933594,-10.574603080749512,-1.821162223815918,-1.821162223815918,1.0982542037963867
"{'osm_id': 355094981, 'osm_type': 'yes'}",chennai_bld_001301,2,2,100.0,-2.0721776485443115,-4.497180938720703,-2.4250035285949707,-2.4250035285949707,3.096997141838076,-14.204097747802734,-15.53302001953125,-1.3289217948913574,-1.3289217948913574,3.2796902656555176
"{'osm_id': 355094982, 'osm_type': 'yes'}",chennai_bld_001302,6,6,100.0,-0.8913506666819254,-1.5643933614095051,-0.6730428536732992,-0.25504302978515625,2.159411749775589,-11.823328653971354,-11.760515848795572,0.06281296412150066,1.2374112606048584,2.794520397115689
"{'osm_id': 355094984, 'osm_type': 'yes'}",chennai_bld_001303,4,4,100.0,4.790805816650391,5.505279541015625,0.7144739627838135,-1.081157922744751,4.388294159517887,-11.09210205078125,-11.796314239501953,-0.704211950302124,-0.4876828193664551,0.5732670219292748
"{'osm_id': 355094985, 'osm_type': 'yes'}",chennai_bld_001304,6,6,100.0,-2.5395005544026694,-2.081551710764567,0.4579487244288127,1.8422954082489014,3.4413904702783156,-12.668314615885416,-11.42343521118164,1.2448797225952148,0.9875702857971191,1.9259558289722276
"{'osm_id': 355094986, 'osm_type': 'yes'}",chennai_bld_001305,3,3,100.0,-3.167440414428711,-3.1635608673095703,0.0038796265920003257,-2.1882669925689697,4.181849827027523,-13.473700205485025,-14.480467478434244,-1.00676695505778,-1.007589340209961,1.4833080241339054
"{'osm_id': 355094987, 'osm_type': 'yes'}",chennai_bld_001306,4,4,100.0,-0.6072875261306763,-2.558539867401123,-1.9512523412704468,-1.9534270763397217,1.3083579629025281,-12.248552322387695,-13.449111938476562,-1.2005600929260254,-1.9191570281982422,1.7704356183112988
"{'osm_id': 355094988, 'osm_type': 'yes'}",chennai_bld_001307,1,1,100.0,13.939727783203125,9.0010986328125,-4.938629150390625,-4.938629150390625,0.0,-13.008112907409668,-15.52256965637207,-2.5144567489624023,-2.5144567489624023,0.0
"{'osm_id': 355094989, 'osm_type': 'yes'}",chennai_bld_001308,5,5,100.0,-3.2502983093261717,-4.94331169128418,-1.6930133819580078,-1.4735713005065918,1.622613957666908,-9.456704711914062,-9.636015319824219,-0.17931051254272462,0.07785701751708984,2.16874614523074
"{'osm_id': 355094990, 'osm_type': 'yes'}",chennai_bld_001309,2,2,100.0,4.845369815826416,4.7250165939331055,-0.12035298347473145,-0.12035298347473145,0.3864448070526123,-13.668889999389648,-13.91978645324707,-0.2508964538574219,-0.2508964538574219,0.08206844329833984
"{'osm_id': 355094991, 'osm_type': 'yes'}",chennai_bld_001310,1,1,100.0,-0.023689579218626022,-1.2373580932617188,-1.2136684656143188,-1.2136684656143188,0.0,-14.797948837280273,-15.330886840820312,-0.5329380035400391,-0.5329380035400391,0.0
"{'osm_id': 355094993, 'osm_type': 'yes'}",chennai_bld_001311,4,4,100.0,3.7477035522460938,0.7513999938964844,-2.9963035583496094,-3.226304769515991,2.702903322702596,-12.391576766967773,-13.289144515991211,-0.8975679874420166,-0.6615467071533203,1.3963893847576276
"{'osm_id': 355094994, 'osm_type': 'yes'}",chennai_bld_001312,3,3,100.0,-1.6295684178670247,-1.8389746348063152,-0.20940621693929037,1.2771306037902832,2.1923413989533698,-12.365548451741537,-12.255503336588541,0.1100459098815918,1.6105952262878418,2.2310757116505524
"{'osm_id': 355094995, 'osm_type': 'yes'}",chennai_bld_001313,2,2,100.0,1.3137085437774658,2.891720771789551,1.578012228012085,1.578012228012085,1.9031875133514404,-11.99496078491211,-10.810863494873047,1.1840972900390625,1.1840972900390625,0.3159666061401367
"{'osm_id': 355094997, 'osm_type': 'yes'}",chennai_bld_001314,4,4,100.0,-2.11926007270813,-2.739327907562256,-0.6200679540634155,-0.4729596972465515,3.037650331035116,-12.354850769042969,-12.777891159057617,-0.42303919792175293,-1.6634984016418457,2.490903885398956
"{'osm_id': 355094998, 'osm_type': 'yes'}",chennai_bld_001315,2,2,100.0,10.452692031860352,10.19195556640625,-0.26073598861694336,-0.26073598861694336,0.6573481559753418,-12.966639518737793,-14.097408294677734,-1.1307687759399414,-1.1307687759399414,2.1009674072265625
"{'osm_id': 355094999, 'osm_type': 'yes'}",chennai_bld_001316,2,2,100.0,-0.28469765186309814,-3.289834976196289,-3.0051374435424805,-3.0051374435424805,0.47847044467927513,-15.333078384399414,-14.46396541595459,0.8691129684448242,0.8691129684448242,0.6459970474243164
"{'osm_id': 355095000, 'osm_type': 'yes'}",chennai_bld_001317,1,1,100.0,-0.5524996519088745,-3.437945604324341,-2.885446071624756,-2.885446071624756,0.0,-8.643149375915527,-8.809955596923828,-0.16680622100830078,-0.16680622100830078,0.0
"{'osm_id': 355095001, 'osm_type': 'yes'}",chennai_bld_001318,1,1,100.0,-4.020739555358887,-2.6941051483154297,1.326634407043457,1.326634407043457,0.0,-9.747529029846191,-10.183553695678711,-0.43602466583251953,-0.43602466583251953,0.0
"{'osm_id': 355095003, 'osm_type': 'yes'}",chennai_bld_001319,4,4,100.0,-1.2046958208084106,-1.100717306137085,0.10397854447364807,0.43688058853149414,1.086613264068623,-13.401811599731445,-13.973074913024902,-0.5712642669677734,-0.40547609329223633,2.2974525511384294
"{'osm_id': 355095004, 'osm_type': 'yes'}",chennai_bld_001320,4,4,100.0,-2.702116012573242,-3.823857307434082,-1.121741533279419,-0.49879705905914307,1.4540581462768465,-10.153055191040039,-11.947206497192383,-1.7941511869430542,-2.186267852783203,0.7757591515249873
"{'osm_id': 355095005, 'osm_type': 'yes'}",chennai_bld_001321,2,2,100.0,8.407422065734863,6.667813777923584,-1.7396080493927002,-1.7396080493927002,0.3468310832977295,-13.898303985595703,-13.365580558776855,0.5327229499816895,0.5327229499816895,2.6139121055603027
"{'osm_id': 355095007, 'osm_type': 'yes'}",chennai_bld_001322,2,2,100.0,-3.1517176628112793,-0.09847056865692139,3.0532472133636475,3.0532472133636475,4.178632974624634,-11.951011657714844,-12.660354614257812,-0.709343433380127,-0.709343433380127,0.39896249771118164
"{'osm_id': 355095008, 'osm_type': 'yes'}",chennai_bld_001323,4,4,100.0,-2.895763874053955,-2.802797794342041,0.09296607971191406,0.5568673610687256,1.383645654496274,-9.820560455322266,-10.310070037841797,-0.48951029777526855,-0.32625389099121094,1.520752803158736
"{'osm_id': 355095009, 'osm_type': 'yes'}",chennai_bld_001324,3,3,100.0,6.491657257080078,7.1219221750895185,0.6302649180094401,0.666900634765625,1.7676619547361332,-12.89273452758789,-12.27294921875,0.6197856267293295,-0.8390779495239258,2.997059422122083
"{'osm_id': 355095010, 'osm_type': 'yes'}",chennai_bld_001325,2,2,100.0,-1.9296199083328247,-0.589236855506897,1.3403830528259277,1.3403830528259277,0.06325244903564453,-12.114873886108398,-10.427837371826172,1.6870372295379639,1.6870372295379639,0.07644200325012207
"{'osm_id': 355095011, 'osm_type': 'yes'}",chennai_bld_001326,4,4,100.0,1.065398931503296,2.16206693649292,1.096668004989624,0.7788325548171997,1.50226893909739,-9.189699172973633,-9.666851043701172,-0.4771507978439331,-0.3933887481689453,1.073812239323945
"{'osm_id': 355095013, 'osm_type': 'yes'}",chennai_bld_001327,2,2,100.0,-3.2311654090881348,-4.114851474761963,-0.8836860656738281,-0.8836860656738281,0.9943952560424805,-9.425792694091797,-10.539316177368164,-1.1135237216949463,-1.1135237216949463,1.2337009906768799
"{'osm_id': 355095014, 'osm_type': 'yes'}",chennai_bld_001328,2,2,100.0,5.507162570953369,0.8176366090774536,-4.689526081085205,-4.689526081085205,3.2576727867126465,-8.55109977722168,-10.022176742553711,-1.4710769653320312,-1.4710769653320312,0.5553455352783203
"{'osm_id': 355095015, 'osm_type': 'yes'}",chennai_bld_001329,4,4,100.0,-0.6977049708366394,-1.8402161598205566,-1.1425111293792725,-1.086055874824524,3.2396724757652264,-13.800745964050293,-14.51550579071045,-0.7147603034973145,0.11184453964233398,2.8352031104831537
"{'osm_id': 355095016, 'osm_type': 'yes'}",chennai_bld_001330,2,2,100.0,3.1219074726104736,1.1243007183074951,-1.997606635093689,-1.997606635093689,4.016451954841614,-11.113753318786621,-13.909524917602539,-2.795772075653076,-2.795772075653076,2.8002877235412598
"{'osm_id': 355095018, 'osm_type': 'yes'}",chennai_bld_001331,2,2,100.0,-2.3361563682556152,-2.946328639984131,-0.6101723313331604,-0.6101723313331604,0.8591282963752747,-11.64828109741211,-9.117958068847656,2.530323028564453,2.530323028564453,1.3207387924194336
"{'osm_id': 355095019, 'osm_type': 'yes'}",chennai_bld_001332,2,2,100.0,-0.33294886350631714,-0.48753994703292847,-0.15459105372428894,-0.15459105372428894,1.05907741189003,-13.376188278198242,-14.344377517700195,-0.9681892395019531,-0.9681892395019531,0.43525123596191406
"{'osm_id': 355095020, 'osm_type': 'yes'}",chennai_bld_001333,1,1,100.0,4.48126745223999,3.0380825996398926,-1.4431848526000977,-1.4431848526000977,0.0,-7.184269905090332,-7.727142333984375,-0.542872428894043,-0.542872428894043,0.0
"{'osm_id': 355095021, 'osm_type': 'yes'}",chennai_bld_001334,2,2,100.0,-1.8138179779052734,-3.5345427989959717,-1.7207248210906982,-1.7207248210906982,1.464458703994751,-12.122867584228516,-11.241111755371094,0.8817563056945801,0.8817563056945801,2.0639758110046387
"{'osm_id': 355095022, 'osm_type': 'yes'}",chennai_bld_001335,4,4,100.0,-0.3492637872695923,-2.4511451721191406,-2.101881504058838,-1.7407108545303345,2.6731604407594047,-10.624634742736816,-10.995418548583984,-0.37078309059143066,-0.11651611328125,2.061240101369579
"{'osm_id': 355095023, 'osm_type': 'yes'}",chennai_bld_001336,2,2,100.0,1.2922894954681396,0.5189672708511353,-0.7733222246170044,-0.7733222246170044,3.419650912284851,-10.622106552124023,-11.506061553955078,-0.8839545249938965,-0.8839545249938965,2.432694911956787
"{'osm_id': 355095024, 'osm_type': 'yes'}",chennai_bld_001337,2,2,100.0,-2.7083425521850586,-2.3097167015075684,0.39862579107284546,0.39862579107284546,0.26150840520858765,-12.326095581054688,-9.131861686706543,3.1942334175109863,3.1942334175109863,0.678703784942627
"{'osm_id': 355095025, 'osm_type': 'yes'}",chennai_bld_001338,4,4,100.0,-2.9014861583709717,-5.551935195922852,-2.650449275970459,-2.9296886920928955,0.5456279290924337,-10.486869812011719,-14.325995445251465,-3.839125394821167,-3.955021381378174,2.9328762898785317
"{'osm_id': 355095026, 'osm_type': 'yes'}",chennai_bld_001339,2,2,100.0,2.6967360973358154,1.0001219511032104,-1.696614146232605,-1.696614146232605,0.7555865049362183,-11.177284240722656,-12.0274658203125,-0.8501811027526855,-0.8501811027526855,1.0309090614318848
"{'osm_id': 355095027, 'osm_type': 'yes'}",chennai_bld_001340,4,4,100.0,3.237300157546997,2.985476016998291,-0.2518240213394165,0.7192437648773193,3.295586242494998,-14.088502883911133,-12.759475708007812,1.3290278911590576,0.8595242500305176,3.4225756621031733
"{'osm_id': 355095028, 'osm_type': 'yes'}",chennai_bld_001341,3,3,100.0,-4.247236251831055,-4.94479242960612,-0.6975561777750651,-0.46137428283691406,0.9190406824814064,-12.639661153157553,-11.799976348876953,0.839684804280599,1.9227380752563477,2.132483208823759
"{'osm_id': 355095029, 'osm_type': 'yes'}",chennai_bld_001342,4,4,100.0,2.6365718841552734,2.4470932483673096,-0.1894787847995758,0.1323588490486145,2.351992074337694,-12.152793884277344,-13.88602066040039,-1.7332284450531006,-1.1949348449707031,1.6243149517154707
"{'osm_id': 355095030, 'osm_type': 'yes'}",chennai_bld_001343,2,2,100.0,-2.9040818214416504,-4.204200267791748,-1.3001184463500977,-1.3001184463500977,1.7249699234962474,-14.497522354125977,-11.010320663452148,3.4872019290924072,3.4872019290924072,1.9826414585113525
"{'osm_id': 355095031, 'osm_type': 'yes'}",chennai_bld_001344,4,4,100.0,-1.6178677082061768,-4.1258721351623535,-2.508004665374756,-2.653223991394043,1.5484147033063278,-11.534747123718262,-11.040328025817871,0.4944188594818115,0.3649744987487793,2.1096173620662206
"{'osm_id': 355095032, 'osm_type': 'yes'}",chennai_bld_001345,4,4,100.0,-2.166139602661133,-3.80607533454895,-1.6399357318878174,-2.1839747428894043,1.6228675799601215,-10.497430801391602,-11.850592613220215,-1.3531625270843506,-1.4856157302856445,1.3200080559777967
"{'osm_id': 355095033, 'osm_type': 'yes'}",chennai_bld_001346,2,2,100.0,-1.1281564235687256,0.9986935257911682,2.126849889755249,2.126849889755249,0.8590595722198486,-9.948308944702148,-9.719696998596191,0.22861218452453613,0.22861218452453613,2.191979169845581
"{'osm_id': 355095035, 'osm_type': 'yes'}",chennai_bld_001347,4,4,100.0,-0.8250051736831665,-2.2906177043914795,-1.4656126499176025,-2.3143534660339355,2.4800311064034313,-9.673789978027344,-10.168363571166992,-0.49457383155822754,-0.4687678813934326,1.187255673359077
"{'osm_id': 355095036, 'osm_type': 'yes'}",chennai_bld_001348,1,1,100.0,1.8708561658859253,3.6024656295776367,1.7316094636917114,1.7316094636917114,0.0,-13.900386810302734,-7.623457431793213,6.2769293785095215,6.2769293785095215,0.0
"{'osm_id': 355095037, 'osm_type': 'yes'}",chennai_bld_001349,3,3,100.0,-4.423906326293945,-3.83067258199056,0.5932339032491049,0.9904851913452148,1.0886095012336494,-12.167078653971354,-13.683759053548178,-1.516680399576823,-0.7562370300292969,3.6156791154919574
"{'osm_id': 355095038, 'osm_type': 'yes'}",chennai_bld_001350,2,2,100.0,0.9434397220611572,0.4640808701515198,-0.47935885190963745,-0.47935885190963745,0.46166878938674927,-10.75104808807373,-10.780656814575195,-0.029609203338623047,-0.029609203338623047,0.21033716201782227
"{'osm_id': 355095039, 'osm_type': 'yes'}",chennai_bld_001351,4,4,100.0,0.3519060015678406,-0.7248445749282837,-1.0767505168914795,-0.4633238911628723,2.3042645076453647,-13.058822631835938,-16.945449829101562,-3.886625289916992,-2.8427858352661133,2.6887126174981977
"{'osm_id': 355095040, 'osm_type': 'yes'}",chennai_bld_001352,2,2,100.0,1.5909926891326904,1.507325530052185,-0.08366715908050537,-0.08366715908050537,2.576342225074768,-11.976097106933594,-12.913562774658203,-0.9374656677246094,-0.9374656677246094,2.4130935668945312
"{'osm_id': 355095042, 'osm_type': 'yes'}",chennai_bld_001353,2,2,100.0,1.7259011268615723,-0.6501836776733398,-2.376084804534912,-2.376084804534912,0.9328999519348145,-10.025583267211914,-11.818987846374512,-1.7934045791625977,-1.7934045791625977,1.2505321502685547
"{'osm_id': 355095043, 'osm_type': 'yes'}",chennai_bld_001354,2,2,100.0,-0.17543047666549683,-3.2945151329040527,-3.1190848350524902,-3.1190848350524902,0.4870830774307397,-12.233964920043945,-11.09158706665039,1.142378330230713,1.142378330230713,2.0000805854797363
"{'osm_id': 355095044, 'osm_type': 'yes'}",chennai_bld_001355,2,2,100.0,-0.490275502204895,-2.602688789367676,-2.1124134063720703,-2.1124134063720703,1.519474983215332,-6.596105575561523,-5.366479873657227,1.2296258211135864,1.2296258211135864,2.7479766607284546
"{'osm_id': 355095045, 'osm_type': 'yes'}",chennai_bld_001356,2,2,100.0,-4.338746070861816,-4.608901023864746,-0.2701549530029297,-0.2701549530029297,0.4429035186767578,-12.002899169921875,-13.191341400146484,-1.1884417533874512,-1.1884417533874512,0.062093257904052734
"{'osm_id': 355095046, 'osm_type': 'yes'}",chennai_bld_001357,1,1,100.0,5.794005870819092,1.6010326147079468,-4.1929731369018555,-4.1929731369018555,0.0,-9.939149856567383,-8.390409469604492,1.5487403869628906,1.5487403869628906,0.0
"{'osm_id': 355095047, 'osm_type': 'yes'}",chennai_bld_001358,2,2,100.0,-3.3142693042755127,-3.0774126052856445,0.23685681819915771,0.23685681819915771,1.2949897050857544,-11.991599082946777,-11.006075859069824,0.9855232238769531,0.9855232238769531,0.5456066131591797
"{'osm_id': 355095048, 'osm_type': 'yes'}",chennai_bld_001359,6,6,100.0,-2.9446938832600913,-4.08629035949707,-1.1415969530741374,-0.6667096018791199,2.5977253670383837,-8.639864603678385,-10.29820696512858,-1.658342997233073,-1.7100839614868164,2.886047917292127
"{'osm_id': 355095049, 'osm_type': 'yes'}",chennai_bld_001360,4,4,100.0,-3.309360980987549,-5.851540565490723,-2.5421793460845947,-3.2916746139526367,3.648164902319297,-11.799880027770996,-14.950443267822266,-3.1505632400512695,-3.936615467071533,2.056579194072165
"{'osm_id': 355095050, 'osm_type': 'yes'}",chennai_bld_001361,4,4,100.0,-1.4380232095718384,-1.4846537113189697,-0.046630531549453735,-0.43106240034103394,2.186725579157924,-11.86381721496582,-13.591245651245117,-1.727428674697876,-1.7159438133239746,1.7566704826328827
"{'osm_id': 355095051, 'osm_type': 'yes'}",chennai_bld_001362,2,2,100.0,14.411731719970703,15.930177688598633,1.5184459686279297,1.5184459686279297,2.1448726654052734,-12.428927421569824,-11.220186233520508,1.2087411880493164,1.2087411880493164,2.966189384460449
"{'osm_id': 355095052, 'osm_type': 'yes'}",chennai_bld_001363,4,4,100.0,0.3700951337814331,-0.39311227202415466,-0.7632074356079102,-0.8551031947135925,2.467696380727537,-12.429664611816406,-13.134809494018555,-0.7051453590393066,-1.6109533309936523,1.8897087983634853
"{'osm_id': 355095053, 'osm_type': 'yes'}",chennai_bld_001364,4,4,100.0,1.458996057510376,-0.5938743352890015,-2.052870273590088,-2.1589224338531494,1.2774497820430337,-11.972512245178223,-13.35448169708252,-1.3819684982299805,-1.7060742378234863,2.0650855071521725
"{'osm_id': 355095054, 'osm_type': 'yes'}",chennai_bld_001365,2,2,100.0,-6.23533821105957,-5.228548049926758,1.0067899227142334,1.0067899227142334,1.4681642055511475,-16.023292541503906,-13.666524887084961,2.3567681312561035,2.3567681312561035,0.378903865814209
"{'osm_id': 355095056, 'osm_type': 'yes'}",chennai_bld_001366,2,2,100.0,-4.365556240081787,-3.8086891174316406,0.5568673610687256,0.5568673610687256,0.29550623893737793,-9.563185691833496,-10.215951919555664,-0.6527667045593262,-0.6527667045593262,1.7113356590270996
"{'osm_id': 355095057, 'osm_type': 'yes'}",chennai_bld_001367,2,2,100.0,0.07363837957382202,-3.208706855773926,-3.2823450565338135,-3.2823450565338135,1.0286338329315186,-7.785460948944092,-11.732104301452637,-3.946643352508545,-3.946643352508545,1.5767512321472168
