building_id,event_id,sample_type,qc_status,errors
TN_SOUTHERN_FLOOD_2023_000009,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_011252,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_034262,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_064770,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103088,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103464,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_132549,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_146953,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_158839,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_000019,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_000023,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_011770,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_034261,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_064773,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103115,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103549,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_132552,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_147648,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_158944,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_002255,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_002350,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_013125,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_038823,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_068425,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_105179,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_105205,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_133565,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_147684,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_159778,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_002887,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_002876,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_014076,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_042164,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_073397,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_106866,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_106916,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_133869,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_148468,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160164,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_004164,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_004158,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_015577,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_043519,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_078362,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_111755,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_111769,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_134373,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_150021,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160297,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_005182,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_005180,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_016198,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_044973,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_083288,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_084604,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_116429,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_139059,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_150702,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160410,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_005178,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_005188,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_019696,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_044988,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_083337,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_083829,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_116447,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_139054,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_150711,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160408,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_006662,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_006652,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_023910,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_049921,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_088259,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_088329,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_121502,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_142594,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_152760,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_162732,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_008935,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_008980,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_027437,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_054888,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_093202,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_093395,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_126882,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_143642,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_156891,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_167097,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_011042,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_011116,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_032378,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_059825,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_098168,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_098188,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_130297,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_145870,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_157870,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_168797,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_OCKHI_2017_000018,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008624,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008619,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027368,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027654,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040422,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040419,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051146,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051153,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000001,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008649,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_011616,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027461,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027860,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040420,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040434,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051145,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051164,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001177,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000377,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_011617,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_011615,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027796,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027802,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_041023,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_041022,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_055669,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_055673,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000988,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000993,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_014348,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_014367,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_030721,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_030725,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_044071,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_044058,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_057078,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_057094,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001318,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001319,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_017741,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_017754,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_033150,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_033155,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_045105,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_045103,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_060057,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_060060,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001365,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001470,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_017790,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_017978,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_036896,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_033160,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_046091,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_045125,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_060308,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_061428,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_005768,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_003750,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_020878,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_021282,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_036894,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_036899,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_046454,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_046474,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_061433,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_061435,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008614,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040413,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040414,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_047819,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_047837,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_065730,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_065731,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008617,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008616,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027367,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040415,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_049769,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_069306,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_069313,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040417,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051076,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_050845,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_071869,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_071860,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000057,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008625,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008620,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027369,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027755,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040423,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040426,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051148,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051168,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000002,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_008655,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_011620,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027473,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027873,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040429,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_040490,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051147,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_051229,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000456,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_011624,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_011628,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027798,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_027814,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_041029,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_041030,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_055670,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_055680,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000989,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_000994,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_014350,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_014375,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_030726,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_030729,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_044077,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_044061,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_057086,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_057119,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001322,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001320,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_017743,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_017758,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_033151,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_033163,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_045106,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_045104,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_060058,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_060062,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001366,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_001471,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_017857,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_018226,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_036897,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_033168,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_046140,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_045280,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_060355,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_061429,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_003777,TN_OCKHI_2017,SAR_ONLY,PASS,none
TN_OCKHI_2017_020881,TN_OCKHI_2017,SAR_ONLY,PASS,none
